R1;ETA BAIRRO DA PONTE;2020-01-03;Cor;3,57158203125
R1;ETA BAIRRO DA PONTE;2020-01-03;Cloro;1,2200244140624998
R1;ETA BAIRRO DA PONTE;2020-01-03;Turbidez;1,0367285156250001
R1;ETA NOVO DIAMANTINO;2020-01-03;Cor;4,6859375
R1;ETA NOVO DIAMANTINO;2020-01-03;Cloro;0,5791796875
R1;ETA NOVO DIAMANTINO;2020-01-03;Turbidez;0,66208984375
R1;ETA SÃO BENEDITO;2020-01-03;Cor;6,9917236328125
R1;ETA SÃO BENEDITO;2020-01-03;Cloro;1,73863037109375
R1;ETA SÃO BENEDITO;2020-01-03;Turbidez;0,74136474609375
R1;ETA BOA ESPERANÇA;2020-01-03;Cor;5,280136718750001
R1;ETA BOA ESPERANÇA;2020-01-03;Cloro;1,31595703125
R1;ETA BOA ESPERANÇA;2020-01-03;Turbidez;0,11818359375
R1;ETA - Porto Espiridião;2020-01-03;Cor;16,174999999999997
R1;ETA - Porto Espiridião;2020-01-03;Cloro;1,0
R1;ETA - Porto Espiridião;2020-01-03;Turbidez;0,28500000000000003
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-03;Cor;1,6897705078124998
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-03;Cloro;0,499130859375
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-03;Turbidez;0,7963623046874999
R1;ETA 01 - Jamari;2020-01-03;Cor;4,3541015625
R1;ETA 01 - Jamari;2020-01-03;Cloro;1,1116796875000001
R1;ETA 01 - Jamari;2020-01-03;Turbidez;0,4921875
R1;ETA 02 - Jamari;2020-01-03;Cor;3,5353515625
R1;ETA 02 - Jamari;2020-01-03;Cloro;1,0180078125
R1;ETA 02 - Jamari;2020-01-03;Turbidez;0,40633789062500003
R1;ETA 03 - Jamari;2020-01-03;Cor;3,06015625
R1;ETA 03 - Jamari;2020-01-03;Cloro;0,90578125
R1;ETA 03 - Jamari;2020-01-03;Turbidez;0,44076171875
R1;ETA Rolim de Moura 1;2020-01-03;Cor;1,2296874999999998
R1;ETA Rolim de Moura 1;2020-01-03;Cloro;0,7151123046875001
R1;ETA Rolim de Moura 1;2020-01-03;Turbidez;0,845927734375
R1;ETA Rolim de Moura - Nova;2020-01-03;Turbidez;0,447783203125
R1;ETA - Distrito Nova Estrela;2020-01-03;Cor;6,878515625
R1;ETA - Distrito Nova Estrela;2020-01-03;Cloro;0,7524609375
R1;ETA - Distrito Nova Estrela;2020-01-03;Turbidez;0,5080859375
R2;ETA JUTURNAÍBA;2020-01-03;Cor;4,25
R2;ETA JUTURNAÍBA;2020-01-03;Cloro;1,53
R2;ETA JUTURNAÍBA;2020-01-03;Turbidez;0,47
R3;Codipi;2020-01-03;Cor;4,837060546875
R3;Codipi;2020-01-03;Cloro;1,640625
R3;Codipi;2020-01-03;Turbidez;1,475
R3;ETA 3;2020-01-03;Cor;16,271875
R3;ETA 3;2020-01-03;Cloro;1,058125
R3;ETA 3;2020-01-03;Turbidez;4,801875
R3;ETA 1 e 4;2020-01-03;Cor;8,161403608322143
R3;ETA 1 e 4;2020-01-03;Cloro;0,5297318601608276
R3;ETA 1 e 4;2020-01-03;Turbidez;2,1622337532043456
R3;Eta Parnaíba;2020-01-03;Cor;5,2
R3;Eta Parnaíba;2020-01-03;Cloro;1,5
R3;Eta Parnaíba;2020-01-03;Turbidez;0,71
R3;ETA Rocio;2020-01-03;Cor;10,098025906085969
R3;ETA Rocio;2020-01-03;Cloro;1,4668781650066376
R3;ETA Rocio;2020-01-03;Turbidez;0,41372556328773497
R3;ETA Vega;2020-01-03;Cor;3,8613821268081665
R3;ETA Vega;2020-01-03;Cloro;0,3779317831993103
R3;ETA Vega;2020-01-03;Turbidez;0,7368492603302002
R3;ETA Vila da Glória;2020-01-03;Cor;5,891462409496308
R3;ETA Vila da Glória;2020-01-03;Cloro;0,7040803349018097
R3;ETA Vila da Glória;2020-01-03;Turbidez;0,4917471170425415
R3;ETA TULIPAS;2020-01-03;Cor;0,5
R3;ETA TULIPAS;2020-01-03;Cloro;1,5
R3;ETA TULIPAS;2020-01-03;Turbidez;0,4
R3;ETA Zimbros;2020-01-03;Cor;0,82333984375
R3;ETA Zimbros;2020-01-03;Cloro;0,981904296875
R3;ETA Zimbros;2020-01-03;Turbidez;0,25208984375
R3;ETA BBS;2020-01-03;Cor;6,992968749999999
R3;ETA BBS;2020-01-03;Cloro;0,8300000000000001
R3;ETA BBS;2020-01-03;Turbidez;0,288828125
R1;ETA CARLINDA;2020-01-04;Cor;7,040234375
R1;ETA CARLINDA;2020-01-04;Cloro;1,42734375
R1;ETA GUARANTÃ;2020-01-04;Cor;7,569921875
R1;ETA GUARANTÃ;2020-01-04;Cloro;1,5828515625000001
